segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,rate_of_penetration,surface_weight_on_bit,surface_rpm
wellbore_chev_no_5_856,wellbore_chev_no_5,area_1,formation_194,bit_model_32,12.25,25680,25709.5,54.94809703,31.10071038,169.7399679
wellbore_chev_no_5_857,wellbore_chev_no_5,area_1,formation_194,bit_model_32,12.25,25710,25739.5,49.73523947,29.56301483,169.7541003
wellbore_chev_no_5_858,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25740,25769.5,61.77726243,27.22371925,153.751369
wellbore_chev_no_5_859,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25770,25799.5,83.38656209,31.11151965,150.120209
wellbore_chev_no_5_860,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25800,25829.5,45.61247809,32.81859669,129.4331828
wellbore_chev_no_5_861,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25830,25859.5,54.90688693,37.03849506,119.8579369
wellbore_chev_no_5_862,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25860,25889.5,66.13765221,35.38261776,134.2459059
wellbore_chev_no_5_863,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25890,25919.5,74.52265352,36.64888344,139.931707
wellbore_chev_no_5_864,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25920,25949.5,60.9947855,40.23333047,135.2103947
wellbore_chev_no_5_865,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25950,25979.5,62.52824885,40.8285216,139.9289772
wellbore_chev_no_5_866,wellbore_chev_no_5,area_1,formation_195,bit_model_32,12.25,25980,26009.5,49.6016497,38.68867464,139.9098541
wellbore_chev_no_5_867,wellbore_chev_no_5,area_1,formation_44,bit_model_32,12.25,26010,26039.5,43.72577759,39.99742057,137.2513738
wellbore_chev_no_5_868,wellbore_chev_no_5,area_1,formation_44,bit_model_32,12.25,26040,26069.5,99.78836984,36.73967895,139.3442821
wellbore_chev_no_5_869,wellbore_chev_no_5,area_1,formation_44,bit_model_32,12.25,26070,26099.5,94.94682744,31.20519845,139.9289736
wellbore_chev_no_5_870,wellbore_chev_no_5,area_1,formation_44,bit_model_32,12.25,26100,26129.5,75.9177398,31.1321557,139.8879939
wellbore_chev_no_5_871,wellbore_chev_no_5,area_1,formation_45,bit_model_32,12.25,26130,26159.5,63.2213501,30.08426615,139.9207771
wellbore_chev_no_5_872,wellbore_chev_no_5,area_1,formation_45,bit_model_32,12.25,26160,26189.5,65.96026265,28.72876228,139.2459179
wellbore_chev_no_5_873,wellbore_chev_no_5,area_1,formation_186,bit_model_32,12.25,26190,26219.5,62.27515392,31.11428731,139.9153158
wellbore_chev_no_5_874,wellbore_chev_no_5,area_1,formation_186,bit_model_32,12.25,26220,26249.5,81.45245647,32.54906565,139.8360804
wellbore_chev_no_5_875,wellbore_chev_no_5,area_1,formation_46,bit_model_32,12.25,26250,26279.5,100.697232,26.82549192,140.0437052
wellbore_chev_no_5_876,wellbore_chev_no_5,area_1,formation_47,bit_model_32,12.25,26280,26309.5,64.87382698,27.85900769,138.9972518
wellbore_chev_no_5_877,wellbore_chev_no_5,area_1,formation_47,bit_model_32,12.25,26310,26339.5,82.25171776,26.35651258,140.0764877
wellbore_chev_no_5_878,wellbore_chev_no_5,area_1,formation_47,bit_model_32,12.25,26340,26369.5,57.87180627,24.35968593,136.2294933
wellbore_chev_no_5_879,wellbore_chev_no_5,area_1,formation_47,bit_model_32,12.25,26370,26399.5,52.59775556,22.94557365,139.9426277
wellbore_chev_no_5_880,wellbore_chev_no_5,area_1,formation_48,bit_model_32,12.25,26400,26429.5,49.12527676,22.16530069,139.2677722
wellbore_chev_no_5_881,wellbore_chev_no_5,area_1,formation_3,bit_model_32,12.25,26430,26459.5,78.30094821,24.27059218,139.9317034
wellbore_chev_no_5_882,wellbore_chev_no_5,area_1,formation_3,bit_model_32,12.25,26460,26489.5,59.61707433,24.56656892,139.0628573
wellbore_chev_no_5_883,wellbore_chev_no_5,area_1,formation_3,bit_model_32,12.25,26490,26519.5,34.41875307,25.89925512,140.101107
wellbore_chev_no_5_884,wellbore_chev_no_5,area_1,formation_3,bit_model_32,12.25,26520,26549.5,46.52823817,27.82452405,149.1366066
wellbore_chev_no_5_885,wellbore_chev_no_5,area_1,formation_14,bit_model_32,12.25,26550,26579.5,59.38235855,24.25196174,140.9098417
wellbore_chev_no_5_886,wellbore_chev_no_5,area_1,formation_14,bit_model_32,12.25,26580,26609.5,31.42809264,26.14648002,140.9043811
wellbore_chev_no_5_887,wellbore_chev_no_5,area_1,formation_14,bit_model_32,12.25,26610,26639.5,28.12869592,28.08060219,140.7383586
wellbore_chev_no_5_888,wellbore_chev_no_5,area_1,formation_16,bit_model_32,12.25,26640,26669.5,30.94928894,27.29650106,135.8028334
wellbore_chev_no_5_889,wellbore_chev_no_5,area_1,formation_16,bit_model_32,12.25,26670,26699.5,46.56753114,34.1400005,139.0185009
wellbore_chev_no_5_890,wellbore_chev_no_5,area_1,formation_17,bit_model_32,12.25,26700,26729.5,47.43661137,36.42533344,139.9310006
wellbore_chev_no_5_891,wellbore_chev_no_5,area_1,formation_18,bit_model_32,12.25,26730,26759.5,54.78885215,37.45699905,141.4693342
wellbore_chev_no_5_892,wellbore_chev_no_5,area_1,formation_18,bit_model_32,12.25,26760,26789.5,40.14443229,29.7705005,140.8660006
wellbore_chev_no_5_893,wellbore_chev_no_5,area_1,formation_18,bit_model_32,12.25,26790,26819.5,32.5999932,30.29566571,136.2210004
wellbore_chev_no_5_894,wellbore_chev_no_5,area_1,formation_19,bit_model_32,12.25,26820,26849.5,51.35978394,38.36349767,143.0428357
wellbore_chev_no_5_895,wellbore_chev_no_5,area_1,formation_20,bit_model_32,12.25,26850,26879.5,48.28508272,37.59266542,136.4000001
wellbore_chev_no_5_896,wellbore_chev_no_5,area_1,formation_20,bit_model_32,12.25,26880,26909.5,98.12011859,28.35449956,136.8696663
wellbore_chev_no_5_897,wellbore_chev_no_5,area_1,formation_21,bit_model_32,12.25,26910,26939.5,97.82152754,31.44866737,137.8836655
wellbore_chev_no_5_898,wellbore_chev_no_5,area_1,formation_9,bit_model_32,12.25,26940,26969.5,53.33832391,30.15500189,120.4216657
wellbore_chev_no_5_899,wellbore_chev_no_5,area_1,formation_15,bit_model_32,12.25,26970,26999.5,58.95195179,27.05133308,120.4948324
wellbore_chev_no_5_900,wellbore_chev_no_5,area_1,formation_15,bit_model_32,12.25,27000,27029.5,57.99767631,32.60100107,144.1298335
wellbore_chev_no_5_901,wellbore_chev_no_5,area_1,formation_161,bit_model_32,12.25,27030,27059.5,79.68034938,33.01433309,147.8730006
wellbore_chev_no_5_902,wellbore_chev_no_5,area_1,formation_161,bit_model_32,12.25,27060,27089.5,112.0735213,31.9386665,160.65383
wellbore_chev_no_5_903,wellbore_chev_no_5,area_1,formation_161,bit_model_32,12.25,27090,27119.5,70.58934485,39.7334993,155.614665
wellbore_chev_no_5_904,wellbore_chev_no_5,area_1,formation_162,bit_model_32,12.25,27120,27149.5,68.62393945,36.31516657,140.9116679
wellbore_chev_no_5_905,wellbore_chev_no_5,area_1,formation_162,bit_model_32,12.25,27150,27179.5,77.1704202,42.44483426,155.8245
wellbore_chev_no_5_906,wellbore_chev_no_5,area_1,formation_165,bit_model_32,12.25,27180,27209.5,89.60822875,43.86450119,160.7328295
wellbore_chev_no_5_907,wellbore_chev_no_5,area_1,formation_165,bit_model_32,12.25,27210,27239.5,75.92405513,43.75683352,160.7354958
wellbore_chev_no_5_908,wellbore_chev_no_5,area_1,formation_165,bit_model_32,12.25,27240,27269.5,87.84872449,43.22366772,161.554835
wellbore_chev_no_5_909,wellbore_chev_no_5,area_1,formation_165,bit_model_32,12.25,27270,27299.5,86.58760064,39.93233347,160.9389979
wellbore_chev_no_5_910,wellbore_chev_no_5,area_1,formation_165,bit_model_32,12.25,27300,27329.5,82.55155036,43.01150157,160.7331627
wellbore_chev_no_5_911,wellbore_chev_no_5,area_1,formation_164,bit_model_32,12.25,27330,27359.5,90.95197055,44.00066744,160.7193298
wellbore_chev_no_5_912,wellbore_chev_no_5,area_1,formation_164,bit_model_32,12.25,27360,27389.5,72.62305724,43.19783522,160.7276627
wellbore_chev_no_5_913,wellbore_chev_no_5,area_1,formation_167,bit_model_32,12.25,27390,27419.5,77.24110711,39.32150062,160.7166626
wellbore_chev_no_5_914,wellbore_chev_no_5,area_1,formation_167,bit_model_32,12.25,27420,27449.5,84.6911677,42.77066593,160.6569956
wellbore_chev_no_5_915,wellbore_chev_no_5,area_1,formation_167,bit_model_32,12.25,27450,27479.5,87.47135226,39.80699908,160.7434962
wellbore_chev_no_5_916,wellbore_chev_no_5,area_1,formation_167,bit_model_32,12.25,27480,27509.5,91.00840467,41.04249922,160.6651624
wellbore_chev_no_5_917,wellbore_chev_no_5,area_1,formation_167,bit_model_32,12.25,27510,27539.5,81.77203197,41.22116591,159.0076637
wellbore_chev_no_5_918,wellbore_chev_no_5,area_1,formation_167,bit_model_32,12.25,27540,27569.5,76.05211741,42.25383266,156.5096636
wellbore_chev_no_5_919,wellbore_chev_no_5,area_1,formation_166,bit_model_32,12.25,27570,27599.5,95.32116687,43.24166781,160.7193296
wellbore_chev_no_5_920,wellbore_chev_no_5,area_1,formation_166,bit_model_32,12.25,27600,27629.5,86.80843633,42.68066603,149.6259984
wellbore_chev_no_5_921,wellbore_chev_no_5,area_1,formation_166,bit_model_32,12.25,27630,27659.5,89.26002642,43.97666607,139.9181674
wellbore_chev_no_5_922,wellbore_chev_no_5,area_1,formation_166,bit_model_32,12.25,27660,27689.5,80.50568059,42.14016914,139.934834
wellbore_chev_no_5_923,wellbore_chev_no_5,area_1,formation_166,bit_model_32,12.25,27690,27719.5,92.30234642,44.29833253,139.2628338
wellbore_chev_no_5_924,wellbore_chev_no_5,area_1,formation_166,bit_model_32,12.25,27720,27749.5,65.42419357,41.82433249,143.6025014
wellbore_chev_no_5_925,wellbore_chev_no_5,area_1,formation_169,bit_model_32,12.25,27750,27779.5,64.56068141,42.90250028,139.9350006
wellbore_chev_no_5_926,wellbore_chev_no_5,area_1,formation_169,bit_model_32,12.25,27780,27809.5,84.92934227,44.2756663,147.6750028
wellbore_chev_no_5_927,wellbore_chev_no_5,area_1,formation_169,bit_model_32,12.25,27810,27839.5,82.50445544,44.96183243,159.6463308
wellbore_chev_no_5_928,wellbore_chev_no_5,area_1,formation_168,bit_model_32,12.25,27840,27869.5,92.59322545,38.22135502,156.9632191
wellbore_chev_no_5_929,wellbore_chev_no_5,area_1,formation_168,bit_model_30,12.25,27870,27899.5,113.3461397,34.17866522,158.0726638
wellbore_chev_no_5_930,wellbore_chev_no_5,area_1,formation_168,bit_model_30,12.25,27900,27929.5,108.4046023,30.90833095,160.6816628
wellbore_chev_no_5_931,wellbore_chev_no_5,area_1,formation_174,bit_model_30,12.25,27930,27959.5,99.10174065,28.5896664,160.7008301
wellbore_chev_no_5_932,wellbore_chev_no_5,area_1,formation_171,bit_model_30,12.25,27960,27989.5,94.54611073,28.88266656,160.3813293
wellbore_chev_no_5_933,wellbore_chev_no_5,area_1,formation_171,bit_model_30,12.25,27990,28019.5,104.8121507,28.93733311,170.4051636
wellbore_chev_no_5_934,wellbore_chev_no_5,area_1,formation_171,bit_model_30,12.25,28020,28049.5,124.088546,28.48516571,170.4443324
wellbore_chev_no_5_935,wellbore_chev_no_5,area_1,formation_171,bit_model_30,12.25,28050,28079.5,75.53984776,25.13483334,167.9630007
wellbore_chev_no_5_936,wellbore_chev_no_5,area_1,formation_172,bit_model_30,12.25,28080,28109.5,60.47444248,21.26633259,149.7446665
wellbore_chev_no_5_937,wellbore_chev_no_5,area_1,formation_172,bit_model_30,12.25,28110,28139.5,56.78714301,22.21449944,149.7364998
wellbore_chev_no_5_938,wellbore_chev_no_5,area_1,formation_173,bit_model_30,12.25,28140,28169.5,60.40648804,24.58583288,149.7528333
wellbore_chev_no_5_939,wellbore_chev_no_5,area_1,formation_173,bit_model_30,12.25,28170,28199.5,50.79789149,29.31800102,140.5650007
wellbore_chev_no_5_940,wellbore_chev_no_5,area_1,formation_180,bit_model_30,12.25,28200,28229.5,66.4438303,34.03050079,139.8028341
wellbore_chev_no_5_941,wellbore_chev_no_5,area_1,formation_180,bit_model_30,12.25,28230,28259.5,47.25777458,31.74333299,140.8083338
wellbore_chev_no_5_942,wellbore_chev_no_5,area_1,formation_180,bit_model_30,12.25,28260,28289.5,53.2145127,27.42966671,160.7009961
wellbore_chev_no_5_943,wellbore_chev_no_5,area_1,formation_175,bit_model_30,12.25,28290,28319.5,49.58947333,28.61466621,154.5859969
wellbore_chev_no_5_944,wellbore_chev_no_5,area_1,formation_175,bit_model_30,12.25,28320,28349.5,75.21136729,16.45783337,160.2586637
wellbore_chev_no_5_945,wellbore_chev_no_5,area_1,formation_176,bit_model_30,12.25,28350,28379.5,47.0272035,20.84733346,157.9409974
wellbore_chev_no_5_946,wellbore_chev_no_5,area_1,formation_177,bit_model_30,12.25,28380,28409.5,59.9631042,32.54917753,160.488287
wellbore_chev_no_5_947,wellbore_chev_no_5,area_1,formation_178,bit_model_30,12.25,28410,28439.5,50.69719327,31.7556678,160.5693298
wellbore_chev_no_5_948,wellbore_chev_no_5,area_1,formation_179,bit_model_30,12.25,28440,28469.5,72.9483792,39.24266421,160.6238294
wellbore_chev_no_5_949,wellbore_chev_no_5,area_1,formation_182,bit_model_30,12.25,28470,28499.5,78.49523303,40.79350206,158.703831
wellbore_chev_no_5_950,wellbore_chev_no_5,area_1,formation_182,bit_model_30,12.25,28500,28529.5,89.15577316,41.63749943,160.1549973
wellbore_chev_no_5_951,wellbore_chev_no_5,area_1,formation_182,bit_model_30,12.25,28530,28559.5,65.98661327,40.9828559,153.0207123
wellbore_chev_no_5_952,wellbore_chev_no_5,area_1,formation_182,bit_model_30,12.25,28560,28589.5,70.40128091,44.80550092,150.1255051
wellbore_chev_no_5_953,wellbore_chev_no_5,area_1,formation_182,bit_model_30,12.25,28590,28619.5,81.86641687,44.98933201,150.1733373
wellbore_chev_no_5_954,wellbore_chev_no_5,area_1,formation_182,bit_model_30,12.25,28620,28649.5,67.5203968,44.99483293,160.2088295
wellbore_chev_no_5_955,wellbore_chev_no_5,area_1,formation_182,bit_model_30,12.25,28650,28679.5,47.77076715,44.77783559,152.6724974
wellbore_chev_no_5_956,wellbore_chev_no_5,area_1,formation_181,bit_model_30,12.25,28680,28709.5,55.40576671,41.81100009,155.6981659
wellbore_chev_no_5_957,wellbore_chev_no_5,area_1,formation_181,bit_model_30,12.25,28710,28720.5,85.69000279,46.21318488,171.2536378
wellbore_chev_no_6_315,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9469.5,9479.5,29.7539563,35.45613352,120.0234208
wellbore_chev_no_6_316,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9480,9509.5,42.16137212,40.66360207,147.0601017
wellbore_chev_no_6_317,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9510,9539.5,46.82274081,43.26760483,149.9726697
wellbore_chev_no_6_318,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9540,9569.5,45.67666054,44.03235296,150.2923426
wellbore_chev_no_6_319,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9570,9599.5,51.78341262,46.14055049,158.3142031
wellbore_chev_no_6_320,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9600,9629.5,54.29019801,46.05695928,175.1256798
wellbore_chev_no_6_321,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9630,9659.5,56.22549152,46.09814981,180.5710375
wellbore_chev_no_6_322,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9660,9689.5,54.03513018,44.09500313,178.3606565
wellbore_chev_no_6_323,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9690,9719.5,57.65859057,46.53857772,180.0874324
wellbore_chev_no_6_324,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9720,9749.5,59.103099,46.5868084,180.0764992
wellbore_chev_no_6_325,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9750,9779.5,56.21464876,46.51737302,180.024588
wellbore_chev_no_6_326,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9780,9809.5,56.99073137,45.94413274,177.6366117
wellbore_chev_no_6_327,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9810,9839.5,54.55169195,47.80630906,180.0792325
wellbore_chev_no_6_328,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9840,9869.5,57.12733472,47.84243615,180.0710411
wellbore_chev_no_6_329,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9870,9899.5,58.15243696,47.88983351,180.0847018
wellbore_chev_no_6_330,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9900,9929.5,58.17561722,46.65788317,179.0519127
wellbore_chev_no_6_331,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9930,9959.5,63.39318752,46.72346401,180.0628426
wellbore_chev_no_6_332,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9960,9989.5,62.81503321,47.98006191,180.0983538
wellbore_chev_no_6_333,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,9990,10019.5,59.85776825,47.09395854,180.0846909
wellbore_chev_no_6_334,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10020,10049.5,60.73377469,46.56467683,179.5491768
wellbore_chev_no_6_335,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10050,10079.5,67.77774881,46.9294796,180.1202115
wellbore_chev_no_6_336,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10080,10109.5,67.93635902,49.41935685,180.0928955
wellbore_chev_no_6_337,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10110,10139.5,70.11349424,49.48350798,180.0737653
wellbore_chev_no_6_338,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10140,10169.5,71.74226112,49.36267757,180.1010928
wellbore_chev_no_6_339,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10170,10199.5,72.95386155,46.43564634,179.5081963
wellbore_chev_no_6_340,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10200,10229.5,65.66819776,48.34025281,180.1530078
wellbore_chev_no_6_341,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10230,10259.5,67.30274569,47.70404714,180.109285
wellbore_chev_no_6_342,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10260,10289.5,68.51804365,47.68144824,180.0765066
wellbore_chev_no_6_343,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10290,10319.5,73.73607998,46.41318048,178.4999992
wellbore_chev_no_6_344,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10320,10349.5,70.84897823,44.8624883,180.0683057
wellbore_chev_no_6_345,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10350,10379.5,74.40778364,47.04224319,180.0573705
wellbore_chev_no_6_346,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10380,10409.5,74.5074084,47.1138881,180.054646
wellbore_chev_no_6_347,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10410,10439.5,75.43210004,46.0482825,179.0546476
wellbore_chev_no_6_348,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10440,10469.5,84.00914987,45.50915082,180.0928958
wellbore_chev_no_6_349,wellbore_chev_no_6,area_1,formation_221,bit_model_26,26,10470,10499.5,73.66191022,43.0803934,166.1249298
wellbore_chev_no_6_350,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10500,10529.5,52.18600022,41.0730616,80.02013585
wellbore_chev_no_6_351,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10530,10559.5,55.83284537,44.37072639,80.2295091
wellbore_chev_no_6_352,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10560,10589.5,46.58664344,39.00187136,80.23770625
wellbore_chev_no_6_353,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10590,10619.5,38.68537661,34.83546438,80.23497403
wellbore_chev_no_6_354,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10620,10649.5,36.91660032,34.07356815,80.24317106
wellbore_chev_no_6_355,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10650,10679.5,42.4914594,37.72481724,80.23770599
wellbore_chev_no_6_356,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10680,10709.5,43.84178085,38.90394403,80.24590302
wellbore_chev_no_6_357,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10710,10739.5,45.0097223,37.17037789,80.23497403
wellbore_chev_no_6_358,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10740,10769.5,51.9807827,40.2281119,80.25136782
wellbore_chev_no_6_359,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10770,10799.5,68.52090213,41.89990304,113.5737676
wellbore_chev_no_6_360,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10800,10829.5,86.21022504,46.75721709,123.6721399
wellbore_chev_no_6_361,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10830,10859.5,87.15421155,45.2940135,139.8989154
wellbore_chev_no_6_362,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10860,10889.5,101.4200419,47.18025284,139.5683149
wellbore_chev_no_6_363,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10890,10919.5,119.6429167,53.52353166,139.9508298
wellbore_chev_no_6_364,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10920,10949.5,111.2144859,48.69516106,149.4043722
wellbore_chev_no_6_365,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10950,10979.5,96.08158067,45.75134274,150.109286
wellbore_chev_no_6_366,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,10980,11009.5,119.3147786,46.75492242,150.2295029
wellbore_chev_no_6_367,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11010,11039.5,90.87103964,44.76320941,150.2595678
wellbore_chev_no_6_368,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11040,11069.5,99.63209381,50.21361491,150.2677602
wellbore_chev_no_6_369,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11070,11099.5,93.07328148,49.71757857,150.1912519
wellbore_chev_no_6_370,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11100,11129.5,99.36903381,51.24593029,150.2486285
wellbore_chev_no_6_371,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11130,11159.5,101.0606871,51.91183548,150.2458972
wellbore_chev_no_6_372,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11160,11189.5,101.262142,51.1455794,150.2103729
wellbore_chev_no_6_373,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11190,11219.5,94.19837666,51.33171711,150.2513652
wellbore_chev_no_6_374,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11220,11249.5,86.24134916,49.64041147,149.6202115
wellbore_chev_no_6_375,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11250,11279.5,103.8145482,54.46497892,150.2732287
wellbore_chev_no_6_376,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11280,11309.5,103.6547015,54.51212247,150.2595599
wellbore_chev_no_6_377,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11310,11339.5,101.3921347,54.48292217,150.2267662
wellbore_chev_no_6_378,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11340,11369.5,97.78119164,50.44228566,150.262295
wellbore_chev_no_6_379,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11370,11399.5,112.2510831,52.16807715,149.2185733
wellbore_chev_no_6_380,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11400,11429.5,127.0582912,62.96662852,139.9071157
wellbore_chev_no_6_381,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11430,11459.5,128.1859493,65.03101425,139.9317034
wellbore_chev_no_6_382,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11460,11489.5,111.842831,54.42211366,134.9945461
wellbore_chev_no_6_383,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11490,11519.5,124.8214911,46.82237701,138.8552001
wellbore_chev_no_6_384,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11520,11549.5,125.0968379,49.39707082,139.194001
wellbore_chev_no_6_385,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11550,11579.5,115.3781562,48.08927498,139.9016464
wellbore_chev_no_6_386,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11580,11609.5,117.4577571,52.75510108,139.8934593
wellbore_chev_no_6_387,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11610,11639.5,117.1446294,68.48910472,139.9125806
wellbore_chev_no_6_388,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11640,11669.5,116.0103313,69.20766907,139.8852613
wellbore_chev_no_6_389,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11670,11699.5,113.795193,69.22593905,139.9180456
wellbore_chev_no_6_390,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11700,11729.5,113.6047675,69.21787694,139.8989263
wellbore_chev_no_6_391,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11730,11759.5,74.57372252,51.63923855,139.9235067
wellbore_chev_no_6_392,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11760,11789.5,106.3732093,69.20091731,139.9344404
wellbore_chev_no_6_393,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11790,11819.5,98.40610911,66.69220963,139.9317088
wellbore_chev_no_6_394,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11820,11849.5,100.186912,69.14476204,139.8907173
wellbore_chev_no_6_395,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11850,11879.5,90.00753935,67.14970694,140.1752446
wellbore_chev_no_6_396,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11880,11909.5,104.6748622,69.10248889,147.9855507
wellbore_chev_no_6_397,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11910,11939.5,105.1243451,69.2104744,150.2650304
wellbore_chev_no_6_398,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11940,11969.5,92.73212439,65.95664088,140.6011088
wellbore_chev_no_6_399,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,11970,11999.5,94.48961964,64.79622307,147.5464536
wellbore_chev_no_6_400,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12000,12029.5,94.49078623,69.71765709,139.9235105
wellbore_chev_no_6_401,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12030,12059.5,92.44181913,69.83815079,141.8306028
wellbore_chev_no_6_402,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12060,12089.5,95.51027908,69.82200228,150.2349668
wellbore_chev_no_6_403,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12090,12119.5,94.26698291,69.04119625,150.2677526
wellbore_chev_no_6_404,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12120,12149.5,99.41644713,66.18654315,149.2103788
wellbore_chev_no_6_405,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12150,12179.5,111.5888014,69.46078313,150.2486315
wellbore_chev_no_6_406,wellbore_chev_no_6,area_1,formation_221,bit_model_8,18.125,12180,12209.5,109.8297431,69.18940442,150.254096
